method,epsilon,run_idx,seed,tstr_xgboost_auc,trtr_xgboost_auc,retention_xgboost,tstr_logistic_regression_auc,trtr_logistic_regression_auc,retention_logistic_regression
dpctgan,100.0,0,100,0.6202744389280841,0.9273908159858316,0.668838237597514,0.6414746828092791,0.9019926037220916,0.711175102946765
dpctgan,100.0,1,101,0.6102226867578318,0.9273908159858316,0.6579994930283573,0.6100682649594983,0.9019926037220916,0.6763561723699715
dpctgan,100.0,2,102,0.7181353976134482,0.9273908159858316,0.7743611271910845,0.6628026739831026,0.9019926037220916,0.7348205198668296
dpctgan,100.0,3,103,0.714437258659234,0.9273908159858316,0.7703734459563043,0.5755518174955724,0.9019926037220916,0.638089287118925
dpctgan,100.0,4,104,0.512401649101414,0.9273908159858316,0.5525196500428168,0.4886069919867607,0.9019926037220916,0.5416973376173082
